post_id,title,category,char_count,url,published_date,candidate
1061,サンダーランド、トーマス・ムニエをフリートランスファーで獲得へ,transfers,2463,https://premier-blog.com/2026/07/15/%e3%82%b5%e3%83%b3%e3%83%80%e3%83%bc%e3%83%a9%e3%83%b3%e3%83%89%e3%80%81%e3%83%88%e3%83%bc%e3%83%9e%e3%82%b9%e3%83%bb%e3%83%a0%e3%83%8b%e3%82%a8%e3%82%92%e3%83%95%e3%83%aa%e3%83%bc%e3%83%88%e3%83%a9/,2026-07-15T09:57:12,
891,ブラジル対ノルウェー、ワールドカップ決勝トーナメント——欧州勢という「呪い」に挑む一戦,europe,2479,https://premier-blog.com/2026/07/06/%e3%83%96%e3%83%a9%e3%82%b8%e3%83%ab%e5%af%be%e3%83%8e%e3%83%ab%e3%82%a6%e3%82%a7%e3%83%bc%e3%80%81%e3%83%af%e3%83%bc%e3%83%ab%e3%83%89%e3%82%ab%e3%83%83%e3%83%97%e6%b1%ba%e5%8b%9d%e3%83%88%e3%83%bc/,2026-07-06T10:30:51,
1256,ボーンマスがアレックス・スコットへの6000万ポンド入札を拒否——マン・ユナイテッドとトッテナムが争奪戦,transfers,2482,https://premier-blog.com/2026/07/23/%e3%83%9c%e3%83%bc%e3%83%b3%e3%83%9e%e3%82%b9%e3%81%8c%e3%82%a2%e3%83%ac%e3%83%83%e3%82%af%e3%82%b9%e3%83%bb%e3%82%b9%e3%82%b3%e3%83%83%e3%83%88%e3%81%b8%e3%81%ae6000%e4%b8%87%e3%83%9d%e3%83%b3/,2026-07-23T07:37:40,
1889,バルセロナ19歳MFトミー・マルケス、SCブラガへ完全移籍決定,europe,2488,https://premier-blog.com/2026/08/17/%e3%83%90%e3%83%ab%e3%82%bb%e3%83%ad%e3%83%8a19%e6%ad%b3mf%e3%83%88%e3%83%9f%e3%83%bc%e3%83%bb%e3%83%9e%e3%83%ab%e3%82%b1%e3%82%b9%e3%80%81sc%e3%83%96%e3%83%a9%e3%82%ac%e3%81%b8%e5%ae%8c%e5%85%a8/,2026-08-17T12:07:45,
1120,富安健洋、フリーエージェントとしてヴェネツィアが長期契約をオファー,transfers,2489,https://premier-blog.com/2026/07/17/%e5%af%8c%e5%ae%89%e5%81%a5%e6%b4%8b%e3%80%81%e3%83%95%e3%83%aa%e3%83%bc%e3%82%a8%e3%83%bc%e3%82%b8%e3%82%a7%e3%83%b3%e3%83%88%e3%81%a8%e3%81%97%e3%81%a6%e3%83%b4%e3%82%a7%e3%83%8d%e3%83%84%e3%82%a3/,2026-07-17T10:38:11,
1394,ガラタサライが公式否定：ムジアラのローン移籍報道は「事実無根」,transfers,2492,https://premier-blog.com/2026/07/27/%e3%82%ac%e3%83%a9%e3%82%bf%e3%82%b5%e3%83%a9%e3%82%a4%e3%81%8c%e5%85%ac%e5%bc%8f%e5%90%a6%e5%ae%9a%ef%bc%9a%e3%83%a0%e3%82%b8%e3%82%a2%e3%83%a9%e3%81%ae%e3%83%ad%e3%83%bc%e3%83%b3%e7%a7%bb%e7%b1%8d/,2026-07-27T12:26:44,
1911,ハビ・ロペス、レアル・ソシエダからフェイエノールトへ公式移籍が決定,column,2495,https://premier-blog.com/2026/08/18/%e3%83%8f%e3%83%93%e3%83%bb%e3%83%ad%e3%83%9a%e3%82%b9%e3%80%81%e3%83%ac%e3%82%a2%e3%83%ab%e3%83%bb%e3%82%bd%e3%82%b7%e3%82%a8%e3%83%80%e3%81%8b%e3%82%89%e3%83%95%e3%82%a7%e3%82%a4%e3%82%a8%e3%83%8e/,2026-08-18T09:23:15,
1002,マンザンビ獲得争い：アストン・ビラがニューカッスルを抑え60億円超の移籍交渉で優位,transfers,2508,https://premier-blog.com/2026/07/13/%e3%83%9e%e3%83%b3%e3%82%b6%e3%83%b3%e3%83%93%e7%8d%b2%e5%be%97%e4%ba%89%e3%81%84%ef%bc%9a%e3%82%a2%e3%82%b9%e3%83%88%e3%83%b3%e3%83%bb%e3%83%93%e3%83%a9%e3%81%8c%e3%83%8b%e3%83%a5%e3%83%bc%e3%82%ab/,2026-07-13T14:01:09,
1819,ブライトン、バレバの売却希望額を4000万ポンド引き下げ――マンUとトッテナムが争奪戦,transfers,2509,https://premier-blog.com/2026/08/14/%e3%83%96%e3%83%a9%e3%82%a4%e3%83%88%e3%83%b3%e3%80%81%e3%83%90%e3%83%ac%e3%83%90%e3%81%ae%e5%a3%b2%e5%8d%b4%e5%b8%8c%e6%9c%9b%e9%a1%8d%e3%82%924000%e4%b8%87%e3%83%9d%e3%83%b3%e3%83%89%e5%bc%95/,2026-08-14T08:41:28,
1954,インテル18歳CBレオナルド・ボーヴィオ、今週中に新契約締結へ,transfers,2510,https://premier-blog.com/2026/08/20/%e3%82%a4%e3%83%b3%e3%83%86%e3%83%ab18%e6%ad%b3cb%e3%83%ac%e3%82%aa%e3%83%8a%e3%83%ab%e3%83%89%e3%83%bb%e3%83%9c%e3%83%bc%e3%83%b4%e3%82%a3%e3%82%aa%e3%80%81%e4%bb%8a%e9%80%b1%e4%b8%ad%e3%81%ab/,2026-08-20T11:18:27,
668,メッシ、W杯6大会連続出場でアルゼンチン代表として歴史に刻む,column,2518,https://premier-blog.com/2026/06/25/%e3%83%a1%e3%83%83%e3%82%b7%e3%80%81w%e6%9d%af6%e5%a4%a7%e4%bc%9a%e9%80%a3%e7%b6%9a%e5%87%ba%e5%a0%b4%e3%81%a7%e3%82%a2%e3%83%ab%e3%82%bc%e3%83%b3%e3%83%81%e3%83%b3%e4%bb%a3%e8%a1%a8%e3%81%a8%e3%81%97/,2026-06-25T09:02:25,
268,キャリック新監督、マンUの夏の補強計画：エデルソン合意間近、ラッシュフォード復帰の可能性も,united,2535,https://premier-blog.com/2026/06/11/%e3%82%ad%e3%83%a3%e3%83%aa%e3%83%83%e3%82%af%e6%96%b0%e7%9b%a3%e7%9d%a3%e3%80%81%e3%83%9e%e3%83%b3u%e3%81%ae%e5%a4%8f%e3%81%ae%e8%a3%9c%e5%bc%b7%e8%a8%88%e7%94%bb%ef%bc%9a%e3%82%a8%e3%83%87%e3%83%ab/,2026-06-11T10:11:04,
2032,昇格組コベントリー、プレミア初陣で突きつけられた現実——アルテタ体制の強度とは,match-reviews,2535,https://premier-blog.com/2026/08/22/%e3%82%a2%e3%83%bc%e3%82%bb%e3%83%8a%e3%83%ab-vs-%e3%82%b3%e3%83%99%e3%83%b3%e3%83%88%e3%83%aa%e3%83%bc%e3%83%bb%e3%82%b7%e3%83%86%e3%82%a3-%e6%88%a6%e8%a1%93%e5%88%86%e6%9e%90%ef%bd%9c%e3%82%a8/,2026-08-22T10:50:51,
2444,エバートン vs マンチェスター・ユナイテッド 戦術分析｜第3節 アディショナルタイムの悪夢、勝ち点2を失った衝撃,match-reviews,2540,https://premier-blog.com/2026/09/07/%e3%82%a8%e3%83%90%e3%83%bc%e3%83%88%e3%83%b3-vs-%e3%83%9e%e3%83%b3%e3%83%81%e3%82%a7%e3%82%b9%e3%82%bf%e3%83%bc%e3%83%bb%e3%83%a6%e3%83%8a%e3%82%a4%e3%83%86%e3%83%83%e3%83%89-%e6%88%a6%e8%a1%93/,2026-09-07T09:01:11,
1686,マロ・グスト移籍最新情報：チェルシーが7500万ポンドを要求、マン・シティが関心継続,column,2548,https://premier-blog.com/2026/08/07/%e3%83%9e%e3%83%ad%e3%83%bb%e3%82%b0%e3%82%b9%e3%83%88%e7%a7%bb%e7%b1%8d%e6%9c%80%e6%96%b0%e6%83%85%e5%a0%b1%ef%bc%9a%e3%83%81%e3%82%a7%e3%83%ab%e3%82%b7%e3%83%bc%e3%81%8c7500%e4%b8%87%e3%83%9d/,2026-08-07T10:21:57,
1211,ニューカッスル、ベルグバル獲得へ4600万ポンドのオファー提示——スパーズは難色か,transfers,2557,https://premier-blog.com/2026/07/20/%e3%83%8b%e3%83%a5%e3%83%bc%e3%82%ab%e3%83%83%e3%82%b9%e3%83%ab%e3%80%81%e3%83%99%e3%83%ab%e3%82%b0%e3%83%90%e3%83%ab%e7%8d%b2%e5%be%97%e3%81%b84600%e4%b8%87%e3%83%9d%e3%83%b3%e3%83%89%e3%81%ae/,2026-07-20T19:48:33,
1239,コンラート・ライマー、バイエルン・ミュンヘンと2029年6月まで新契約締結,europe,2559,https://premier-blog.com/2026/07/22/%e3%82%b3%e3%83%b3%e3%83%a9%e3%83%bc%e3%83%88%e3%83%bb%e3%83%a9%e3%82%a4%e3%83%9e%e3%83%bc%e3%80%81%e3%83%90%e3%82%a4%e3%82%a8%e3%83%ab%e3%83%b3%e3%83%bb%e3%83%9f%e3%83%a5%e3%83%b3%e3%83%98%e3%83%b3/,2026-07-22T00:51:12,
1183,ASローマ、サマーヴィル獲得に向け€4000万入札もウェストハムが拒否,transfers,2565,https://premier-blog.com/2026/07/20/as%e3%83%ad%e3%83%bc%e3%83%9e%e3%80%81%e3%82%b5%e3%83%9e%e3%83%bc%e3%83%b4%e3%82%a3%e3%83%ab%e7%8d%b2%e5%be%97%e3%81%ab%e5%90%91%e3%81%91e4000%e4%b8%87%e5%85%a5%e6%9c%ad%e3%82%82%e3%82%a6%e3%82%a7/,2026-07-20T19:48:45,
1580,ディオン・ロピー、アル・イティハドへ移籍合意―固定1300万＋条件付き600万ユーロ,transfers,2565,https://premier-blog.com/2026/08/04/%e3%83%87%e3%82%a3%e3%82%aa%e3%83%b3%e3%83%bb%e3%83%ad%e3%83%94%e3%83%bc%e3%80%81%e3%82%a2%e3%83%ab%e3%83%bb%e3%82%a4%e3%83%86%e3%82%a3%e3%83%8f%e3%83%89%e3%81%b8%e7%a7%bb%e7%b1%8d%e5%90%88%e6%84%8f/,2026-08-04T13:12:21,
1805,ニッキー・バット「セスコは限界あり」、ガラタサライのオシメン£6500万移籍を推奨,united,2572,https://premier-blog.com/2026/08/13/%e3%83%8b%e3%83%83%e3%82%ad%e3%83%bc%e3%83%bb%e3%83%90%e3%83%83%e3%83%88%e3%80%8c%e3%82%bb%e3%82%b9%e3%82%b3%e3%81%af%e9%99%90%e7%95%8c%e3%81%82%e3%82%8a%e3%80%8d%e3%80%81%e3%82%ac%e3%83%a9%e3%82%bf/,2026-08-13T09:20:12,
723,マヌエル・ウガルテ、W杯中に膝靭帯負傷——マン・ユナイテッドに深刻な打撃,united,2579,https://premier-blog.com/2026/06/29/%e3%83%9e%e3%83%8c%e3%82%a8%e3%83%ab%e3%83%bb%e3%82%a6%e3%82%ac%e3%83%ab%e3%83%86%e3%80%81w%e6%9d%af%e4%b8%ad%e3%81%ab%e8%86%9d%e9%9d%ad%e5%b8%af%e8%b2%a0%e5%82%b7-%e3%83%9e%e3%83%b3/,2026-06-29T09:47:08,
776,トッテナム、マテウス・フェルナンデスを8500万ポンドのクラブ記録移籍金で獲得へ——マンUとの争奪戦を制す,united,2579,https://premier-blog.com/2026/07/01/%e3%83%88%e3%83%83%e3%83%86%e3%83%8a%e3%83%a0%e3%80%81%e3%83%9e%e3%83%86%e3%82%a6%e3%82%b9%e3%83%bb%e3%83%95%e3%82%a7%e3%83%ab%e3%83%8a%e3%83%b3%e3%83%87%e3%82%b9%e3%82%928500%e4%b8%87%e3%83%9d/,2026-07-01T09:43:05,
1009,PSGがナイキと年間8000万ユーロの歴史的契約更新へ――2037年まで延長合意,europe,2581,https://premier-blog.com/2026/07/13/psg%e3%81%8c%e3%83%8a%e3%82%a4%e3%82%ad%e3%81%a8%e5%b9%b4%e9%96%938000%e4%b8%87%e3%83%a6%e3%83%bc%e3%83%ad%e3%81%ae%e6%ad%b4%e5%8f%b2%e7%9a%84%e5%a5%91%e7%b4%84%e6%9b%b4%e6%96%b0%e3%81%b8%e2%80%95/,2026-07-13T14:01:04,
2415,バイエルン・ミュンヘン、シャルケに衝撃のホーム無得点――18カ月ぶりの屈辱的スコアレスドロー,europe,2581,https://premier-blog.com/2026/09/06/%e3%83%90%e3%82%a4%e3%82%a8%e3%83%ab%e3%83%b3%e3%83%bb%e3%83%9f%e3%83%a5%e3%83%b3%e3%83%98%e3%83%b3%e3%80%81%e3%82%b7%e3%83%a3%e3%83%ab%e3%82%b1%e3%81%ab%e8%a1%9d%e6%92%83%e3%81%ae%e3%83%9b%e3%83%bc/,2026-09-06T09:03:46,
1338,レアル・マドリード、ヤン・ディオマンデ獲得へ1億ユーロのオファー提示,europe,2582,https://premier-blog.com/2026/07/25/%e3%83%ac%e3%82%a2%e3%83%ab%e3%83%bb%e3%83%9e%e3%83%89%e3%83%aa%e3%83%bc%e3%83%89%e3%80%81%e3%83%a4%e3%83%b3%e3%83%bb%e3%83%87%e3%82%a3%e3%82%aa%e3%83%9e%e3%83%b3%e3%83%87%e7%8d%b2%e5%be%97%e3%81%b81/,2026-07-25T12:03:28,
2455,ユナイテッドがドルトムント MF ネマチャ獲得に関心、シティ・ニューカッスルも争奪戦か,united,2585,https://premier-blog.com/2026/09/08/%e3%83%a6%e3%83%8a%e3%82%a4%e3%83%86%e3%83%83%e3%83%89%e3%81%8c%e3%83%89%e3%83%ab%e3%83%88%e3%83%a0%e3%83%b3%e3%83%88-mf-%e3%83%8d%e3%83%9e%e3%83%81%e3%83%a3%e7%8d%b2%e5%be%97%e3%81%ab%e9%96%a2/,2026-09-08T11:03:20,
896,ニクラス・ズーレ、30歳でプロを引退しドイツ9部リーグのSVティーフェンバッハへ移籍,europe,2591,https://premier-blog.com/2026/07/06/%e3%83%8b%e3%82%af%e3%83%a9%e3%82%b9%e3%83%bb%e3%82%ba%e3%83%bc%e3%83%ac%e3%80%8130%e6%ad%b3%e3%81%a7%e3%83%97%e3%83%ad%e3%82%92%e5%bc%95%e9%80%80%e3%81%97%e3%83%89%e3%82%a4%e3%83%849%e9%83%a8/,2026-07-06T10:30:48,
1613,モハメド・モハメド・サラー、トラブゾンスポル移籍合意——リバプール黄金時代に幕,transfers,2591,https://premier-blog.com/2026/08/05/%e3%83%a2%e3%83%8f%e3%83%a1%e3%83%89%e3%83%bb%e3%83%a2%e3%83%8f%e3%83%a1%e3%83%89%e3%83%bb%e3%82%b5%e3%83%a9%e3%83%bc%e3%80%81%e3%83%88%e3%83%a9%e3%83%96%e3%82%be%e3%83%b3%e3%82%b9%e3%83%9d%e3%83%ab/,2026-08-05T09:49:30,
1109,ダーモット・ミー、マン・ユナイテッドのトップチームへ昇格——背番号45をまとうGKの軌跡,united,2600,https://premier-blog.com/2026/07/16/%e3%83%80%e3%83%bc%e3%83%a2%e3%83%83%e3%83%88%e3%83%bb%e3%83%9f%e3%83%bc%e3%80%81%e3%83%9e%e3%83%b3%e3%83%bb%e3%83%a6%e3%83%8a%e3%82%a4%e3%83%86%e3%83%83%e3%83%89%e3%81%ae%e3%83%88%e3%83%83%e3%83%97/,2026-07-16T13:19:53,
2044,カーティス・ジョーンズ、インテル・ミラノへ移籍濃厚——リバプールの放出劇が止まらない,transfers,2603,https://premier-blog.com/2026/08/23/%e3%82%ab%e3%83%bc%e3%83%86%e3%82%a3%e3%82%b9%e3%83%bb%e3%82%b8%e3%83%a7%e3%83%bc%e3%83%b3%e3%82%ba%e3%80%81%e3%82%a4%e3%83%b3%e3%83%86%e3%83%ab%e3%83%bb%e3%83%9f%e3%83%a9%e3%83%8e%e3%81%b8%e7%a7%bb/,2026-08-23T09:15:18,
1452,アストン・ビラ対レアル・ソシエダ、途中出場組を採点——躍動したザハリャンの評価は,column,2606,https://premier-blog.com/2026/07/29/%e3%83%ac%e3%82%a2%e3%83%ab%e3%83%bb%e3%82%bd%e3%82%b7%e3%82%a8%e3%83%80%e5%af%be%e3%82%a2%e3%82%b9%e3%83%88%e3%83%b3%e3%83%bb%e3%83%93%e3%83%a9%ef%bc%9a%e3%82%b6%e3%83%8f%e3%83%aa%e3%83%a3%e3%83%b3/,2026-07-29T13:45:30,
1466,インテルからモンツァへ：アキンサンミロが750万ユーロで完全移籍合意,transfers,2615,https://premier-blog.com/2026/07/30/%e3%82%a4%e3%83%b3%e3%83%86%e3%83%ab%e3%81%8b%e3%82%89%e3%83%a2%e3%83%b3%e3%83%84%e3%82%a1%e3%81%b8%ef%bc%9a%e3%82%a2%e3%82%ad%e3%83%b3%e3%82%b5%e3%83%b3%e3%83%9f%e3%83%ad%e3%81%8c750%e4%b8%87/,2026-07-30T08:21:34,
1297,バルセロナ、マルク・カサドの売却希望額を設定――マンU含む欧州クラブが争奪戦へ,europe,2621,https://premier-blog.com/2026/07/24/%e3%83%90%e3%83%ab%e3%82%bb%e3%83%ad%e3%83%8a%e3%80%81%e3%83%9e%e3%83%ab%e3%82%af%e3%83%bb%e3%82%ab%e3%82%b5%e3%83%89%e3%81%ae%e5%a3%b2%e5%8d%b4%e5%b8%8c%e6%9c%9b%e9%a1%8d%e3%82%92%e8%a8%ad%e5%ae%9a/,2026-07-24T10:15:27,
1301,エリオット・アンダーソン、1億1600万ポンドでシティ移籍「マンチェスターの王者はシティだ」,united,2632,https://premier-blog.com/2026/07/24/%e3%82%a8%e3%83%aa%e3%82%aa%e3%83%83%e3%83%88%e3%83%bb%e3%82%a2%e3%83%b3%e3%83%80%e3%83%bc%e3%82%bd%e3%83%b3%e3%80%811%e5%84%841600%e4%b8%87%e3%83%9d%e3%83%b3%e3%83%89%e3%81%a7%e3%82%b7%e3%83%86/,2026-07-24T10:15:24,
1284,レバンテの20歳ストライカー、カルロス・エスピにラツィオとボローニャが興味,column,2644,https://premier-blog.com/2026/07/23/%e3%83%ac%e3%83%90%e3%83%b3%e3%83%86%e3%81%ae20%e6%ad%b3%e3%82%b9%e3%83%88%e3%83%a9%e3%82%a4%e3%82%ab%e3%83%bc%e3%80%81%e3%82%ab%e3%83%ab%e3%83%ad%e3%82%b9%e3%83%bb%e3%82%a8%e3%82%b9%e3%83%94%e3%81%ab/,2026-07-23T17:32:07,
758,モウリーニョ就任後初の放出確定——ククレジャ、£51.8Mでレアル・マドリードへ,europe,2660,https://premier-blog.com/2026/06/30/%e3%83%a2%e3%82%a6%e3%83%aa%e3%83%bc%e3%83%8b%e3%83%a7%e5%b0%b1%e4%bb%bb%e5%be%8c%e5%88%9d%e3%81%ae%e6%94%be%e5%87%ba%e7%a2%ba%e5%ae%9a-%e3%82%af%e3%82%af%e3%83%ac%e3%82%b8%e3%83%a3/,2026-06-30T09:22:31,
2077,プレミアリーグ歴代クリーンシート記録、頂点に君臨するのは意外なあのクラブ？,column,2666,https://premier-blog.com/2026/08/25/%e3%83%97%e3%83%ac%e3%83%9f%e3%82%a2%e3%83%aa%e3%83%bc%e3%82%b0%e6%ad%b4%e4%bb%a3%e3%82%af%e3%83%aa%e3%83%bc%e3%83%b3%e3%82%b7%e3%83%bc%e3%83%88%e8%a8%98%e9%8c%b2%e3%80%81%e9%a0%82%e7%82%b9%e3%81%ab/,2026-08-25T09:02:33,
1234,マラン・サール、サウジ・プロリーグのNEOM SCへフリー移籍合意,transfers,2672,https://premier-blog.com/2026/07/22/%e3%83%9e%e3%83%a9%e3%83%b3%e3%83%bb%e3%82%b5%e3%83%bc%e3%83%ab%e3%80%81%e3%82%b5%e3%82%a6%e3%82%b8%e3%83%bb%e3%83%97%e3%83%ad%e3%83%aa%e3%83%bc%e3%82%b0%e3%81%aeneom-sc%e3%81%b8%e3%83%95%e3%83%aa/,2026-07-22T00:51:15,
1556,ラッテ・ラス、アトランタ・ユナイテッドからユニオン・ベルリンへ期限付き移籍,europe,2674,https://premier-blog.com/2026/08/03/%e3%83%a9%e3%83%83%e3%83%86%e3%83%bb%e3%83%a9%e3%82%b9%e3%80%81%e3%82%a2%e3%83%88%e3%83%a9%e3%83%b3%e3%82%bf%e3%83%bb%e3%83%a6%e3%83%8a%e3%82%a4%e3%83%86%e3%83%83%e3%83%89%e3%81%8b%e3%82%89%e3%83%a6/,2026-08-03T09:49:39,
744,ボーンマスがアレックス・スコット獲得照会を拒否――マン・ユナイテッドとトッテナムが争奪戦,transfers,2675,https://premier-blog.com/2026/06/30/%e3%83%9c%e3%83%bc%e3%83%b3%e3%83%9e%e3%82%b9%e3%81%8c%e3%82%a2%e3%83%ac%e3%83%83%e3%82%af%e3%82%b9%e3%83%bb%e3%82%b9%e3%82%b3%e3%83%83%e3%83%88%e7%8d%b2%e5%be%97%e7%85%a7%e4%bc%9a%e3%82%92%e6%8b%92/,2026-06-30T08:58:14,
701,エリオット・アンダーソン、マンチェスター・シティへ£1億1600万で移籍へ——ニューヨークで健康診断,transfers,2678,https://premier-blog.com/2026/06/27/%e3%82%a8%e3%83%aa%e3%82%aa%e3%83%83%e3%83%88%e3%83%bb%e3%82%a2%e3%83%b3%e3%83%80%e3%83%bc%e3%82%bd%e3%83%b3%e3%80%81%e3%83%9e%e3%83%b3%e3%83%81%e3%82%a7%e3%82%b9%e3%82%bf%e3%83%bc%e3%83%bb%e3%82%b7-2/,2026-06-27T14:59:47,
2047,Hull City vs Manchester United 戦術分析｜開幕節・昇格組が誇りを見せた衝撃の一戦,match-reviews,2679,https://premier-blog.com/2026/08/23/hull-city-vs-manchester-united-%e6%88%a6%e8%a1%93%e5%88%86%e6%9e%90%ef%bd%9c%e9%96%8b%e5%b9%95%e7%af%80%e3%83%bb%e6%98%87%e6%a0%bc%e7%b5%84%e3%81%8c%e8%aa%87%e3%82%8a%e3%82%92%e8%a6%8b%e3%81%9b/,2026-08-23T09:15:42,
2066,チェルシー、ペップ・チャバリア獲得合意　ラジョ・バジェカーノから€2100万で移籍決定,transfers,2679,https://premier-blog.com/2026/08/24/%e3%83%81%e3%82%a7%e3%83%ab%e3%82%b7%e3%83%bc%e3%80%81%e3%83%9a%e3%83%83%e3%83%97%e3%83%bb%e3%83%81%e3%83%a3%e3%83%90%e3%83%aa%e3%82%a2%e7%8d%b2%e5%be%97%e5%90%88%e6%84%8f%e3%80%80%e3%83%a9%e3%82%b8/,2026-08-24T09:03:37,
2643,マンチェスター・ユナイテッド、ブランスウェイト獲得に向けエバートンと接触か,united,2682,https://premier-blog.com/2026/09/16/%e3%83%9e%e3%83%b3%e3%83%81%e3%82%a7%e3%82%b9%e3%82%bf%e3%83%bc%e3%83%bb%e3%83%a6%e3%83%8a%e3%82%a4%e3%83%86%e3%83%83%e3%83%89%e3%80%81%e3%83%96%e3%83%a9%e3%83%b3%e3%82%b9%e3%82%a6%e3%82%a7%e3%82%a4/,2026-09-16T10:13:05,
1763,ASローマ、ロドリゴ・モラに2500万ユーロの正式オファー提示―ポルトは強硬姿勢,transfers,2689,https://premier-blog.com/2026/08/10/as%e3%83%ad%e3%83%bc%e3%83%9e%e3%80%81%e3%83%ad%e3%83%89%e3%83%aa%e3%82%b4%e3%83%bb%e3%83%a2%e3%83%a9%e3%81%ab2500%e4%b8%87%e3%83%a6%e3%83%bc%e3%83%ad%e3%81%ae%e6%ad%a3%e5%bc%8f%e3%82%aa%e3%83%95/,2026-08-10T08:52:52,
784,ハリー・ケイン、バルセロナの打診を退けバイエルン新契約へ,europe,2693,https://premier-blog.com/2026/07/01/%e3%83%8f%e3%83%aa%e3%83%bc%e3%83%bb%e3%82%b1%e3%82%a4%e3%83%b3%e3%80%81%e3%83%90%e3%83%ab%e3%82%bb%e3%83%ad%e3%83%8a%e3%81%ae%e6%89%93%e8%a8%ba%e3%82%92%e9%80%80%e3%81%91%e3%83%90%e3%82%a4%e3%82%a8/,2026-07-01T09:43:01,
2011,マンチェスター・ユナイテッド、ブライトンのバレバ獲得交渉が急進展――7000万ポンド合意報道,united,2693,https://premier-blog.com/2026/08/22/%e3%83%9e%e3%83%b3%e3%83%81%e3%82%a7%e3%82%b9%e3%82%bf%e3%83%bc%e3%83%bb%e3%83%a6%e3%83%8a%e3%82%a4%e3%83%86%e3%83%83%e3%83%89%e3%80%81%e3%83%96%e3%83%a9%e3%82%a4%e3%83%88%e3%83%b3%e3%81%ae%e3%83%90/,2026-08-22T10:51:09,
1697,チェルシー、ペップ・チャバリアを1900万ユーロで電撃獲得合意,transfers,2702,https://premier-blog.com/2026/08/08/%e3%83%81%e3%82%a7%e3%83%ab%e3%82%b7%e3%83%bc%e3%80%81%e3%83%9a%e3%83%83%e3%83%97%e3%83%bb%e3%83%81%e3%83%a3%e3%83%90%e3%83%aa%e3%82%a2%e3%82%921900%e4%b8%87%e3%83%a6%e3%83%bc%e3%83%ad%e3%81%a7/,2026-08-08T09:43:22,
696,エリオット・アンダーソン移籍金£1億1600万で合意か — マン・シティ、アドオンなしの固定額を主張,transfers,2703,https://premier-blog.com/2026/06/26/%e3%82%a8%e3%83%aa%e3%82%aa%e3%83%83%e3%83%88%e3%83%bb%e3%82%a2%e3%83%b3%e3%83%80%e3%83%bc%e3%82%bd%e3%83%b3%e7%a7%bb%e7%b1%8d%e9%87%911%e5%84%841600%e4%b8%87%e3%81%a7%e5%90%88%e6%84%8f%e3%81%8b/,2026-06-26T09:02:15,
1249,ユナイテッドがザイル＝エメリに€60M入札検討、ティーレマンス加入後もMF補強継続,united,2704,https://premier-blog.com/2026/07/23/%e3%83%a6%e3%83%8a%e3%82%a4%e3%83%86%e3%83%83%e3%83%89%e3%81%8c%e3%82%b6%e3%82%a4%e3%83%ab%ef%bc%9d%e3%82%a8%e3%83%a1%e3%83%aa%e3%81%abe60m%e5%85%a5%e6%9c%ad%e6%a4%9c%e8%a8%8e%e3%80%81%e3%83%86/,2026-07-23T07:37:46,
1989,アーセン・ライト、マイルズ・ルイス＝スケリーのマンUまたはチェルシー移籍に懸念を表明,united,2714,https://premier-blog.com/2026/08/21/%e3%82%a2%e3%83%bc%e3%82%bb%e3%83%b3%e3%83%bb%e3%83%a9%e3%82%a4%e3%83%88%e3%80%81%e3%83%9e%e3%82%a4%e3%83%ab%e3%82%ba%e3%83%bb%e3%83%ab%e3%82%a4%e3%82%b9%ef%bc%9d%e3%82%b9%e3%82%b1%e3%83%aa%e3%83%bc/,2026-08-21T09:39:59,
1399,メンフィス・デパイ、コリンチャンスと新契約合意——32歳がブラジル残留を決断,transfers,2719,https://premier-blog.com/2026/07/27/%e3%83%a1%e3%83%b3%e3%83%95%e3%82%a3%e3%82%b9%e3%83%bb%e3%83%87%e3%83%91%e3%82%a4%e3%80%81%e3%82%b3%e3%83%aa%e3%83%b3%e3%83%81%e3%83%a3%e3%83%b3%e3%82%b9%e3%81%a8%e6%96%b0%e5%a5%91%e7%b4%84%e5%90%88/,2026-07-27T12:26:41,
1316,ムハンメド・ダマル、ヴォルフスブルクへ550万ユーロで移籍加入,europe,2722,https://premier-blog.com/2026/07/24/%e3%83%a0%e3%83%8f%e3%83%b3%e3%83%a1%e3%83%89%e3%83%bb%e3%83%80%e3%83%9e%e3%83%ab%e3%80%81%e3%83%b4%e3%82%a9%e3%83%ab%e3%83%95%e3%82%b9%e3%83%96%e3%83%ab%e3%82%af%e3%81%b8550%e4%b8%87%e3%83%a6/,2026-07-24T10:15:18,
1349,マヌ・コネ移籍交渉に期限設定――マンチェスター・ユナイテッド、5100万ポンドで決断迫られる,united,2726,https://premier-blog.com/2026/07/26/%e3%83%9e%e3%83%8c%e3%83%bb%e3%82%b3%e3%83%8d%e7%a7%bb%e7%b1%8d%e4%ba%a4%e6%b8%89%e3%81%ab%e6%9c%9f%e9%99%90%e8%a8%ad%e5%ae%9a%e2%80%95%e2%80%95%e3%83%9e%e3%83%b3%e3%83%81%e3%82%a7%e3%82%b9%e3%82%bf/,2026-07-26T11:06:57,
